Año,Autoridad Portuaria,Graneles Líquidos,Graneles Sólidos,Mercancía General,Pesca Fresca,Avitua- llamiento,Tráfico Local,TOTAL TRAFICO,TEUS,Buques
1974,Vilagarcía,39113,163009,119110,8004,7280,417544,754060,0,2343
1973,A Coruña,6364678,708815,130729,110586,378650,535,7693993,0,1490
1973,Alicante,767803,316222,799627,8371,41776,0,1933799,15397,2200
1973,Almería-Motril,357146,2167939,113242,8677,59366,0,2706370,0,825
1973,Avilés,420080,3848507,2093693,10684,105205,0,6478169,54,3260
1973,Bahía de Algeciras,9705336,21130,414201,49356,311339,196281,10697643,0,5652
1973,Bahía de Cádiz,0,122512,541215,42595,144943,0,851265,36183,1893
1973,Baleares,864501,435595,1126220,1732,381943,0,2809991,8249,5492
1973,Barcelona,5085023,2635394,3671132,10102,400869,0,11802520,35503,8857
1973,Bilbao,9563194,5475667,3681139,1913,516289,1491981,20730183,49229,7174
1973,C.A.G.P,727390,1976827,2201210,297809,424254,115891,5743381,3706,18474
1973,Cartagena,15184670,924035,406799,1306,277338,27112,16821260,7512,2560
1973,Castellón,6102598,208926,368904,6016,121426,0,6807870,9908,970
1973,Ceuta ,742054,9240,289385,1927,789041,0,1831647,0,8443
1973,Ferrol-S. Cibrao  ,84037,391569,219929,2366,45562,8384,751847,0,936
1973,Gijón,1465240,8022554,1066145,4999,123066,47932,10729936,1606,2795
1973,Huelva,5823584,3117905,135266,44654,162326,436051,9719786,0,1794
1973,Las Palmas,2420291,199901,2002875,140826,2650729,0,7414622,29841,9882
1973,Málaga,6064227,499673,287612,18941,140699,0,7011152,262,2130
1973,Marín y Ría de Pontevedra,22828,226818,170810,9931,87637,221007,739031,0,411
1973,Melilla,47351,501584,147144,7104,44520,0,747703,0,1155
1973,Pasaia,1306634,841912,1639188,71581,233328,3233,4095876,2257,2484
1973,Puerto Sta. María,0,56908,194874,8901,44982,0,305665,9458,456
1973,San Esteban de Pravia,0,139093,187,173,2256,0,141709,0,342
1973,Santa Cruz de Tenerife,12120213,252413,1760649,23202,1459413,0,15615890,22610,8052
1973,Santander,1619923,1296926,675006,12161,167781,0,3771797,703,2508
1973,Sevilla,1309342,1148304,725060,14224,83720,19488,3300138,1314,1655
1973,Tarragona,3104661,2119965,789436,8289,103350,0,6125701,16367,2585
1973,Valencia,1576955,2151018,1368968,2646,95055,0,5194642,19004,4839
1973,Vigo,703478,836377,285268,183828,288462,214280,2511693,1763,2112
1973,Vilagarcía,34437,89789,105606,9831,8028,397722,645413,0,2260
1972,A Coruña,6914215,681952,140761,96332,419815,0,8253075,0,1577
1972,Alicante,606378,243170,581856,7916,41116,0,1480436,0,2203
1972,Almería-Motril,342479,2418151,97098,7031,51076,0,2915835,0,872
1972,Avilés,317444,4200600,2184135,10521,159908,0,6872608,0,3204
1972,Bahía de Algeciras,8792524,10189,387129,55862,90343,88456,9424503,0,4654
1972,Bahía de Cádiz,0,144239,270437,32533,153852,0,601061,0,2012
1972,Baleares,801525,401003,744959,1620,359582,0,2308689,0,5819
1972,Barcelona,4415826,2419623,3060267,8514,332106,0,10236336,0,9235
1972,Bilbao,4652629,5854368,2809634,2179,303167,1520472,15142449,0,7145
1972,C.A.G.P,632711,1603872,2185205,290593,372561,107068,5192010,0,20175
1972,Cartagena,15435756,840830,283927,1772,272088,25506,16859879,0,2535
1972,Castellón,6301045,184436,294039,6740,134689,68554,6989503,0,947
1972,Ceuta ,567816,8799,255315,2068,660431,0,1494429,0,7008
1972,Ferrol-S. Cibrao  ,88985,364643,158017,5403,53550,12908,683506,0,855
1972,Gijón,1154393,6127755,788865,4973,144425,8886,8229297,0,2749
1972,Huelva,6021640,2897160,117355,40206,152472,367096,9595929,0,1783
1972,Las Palmas,2301523,156132,1952010,274829,2564138,560,7249192,0,9601
1972,Málaga,4040544,310634,304555,14879,124610,0,4795222,0,2179
1972,Marín y Ría de Pontevedra,15419,212774,148094,10320,81555,221349,689511,0,410
1972,Melilla,42396,320498,159903,9546,37765,0,570108,0,1168
1972,Pasaia,1200347,1072306,1622197,87518,214853,1838,4199059,0,2708
1972,Puerto Sta. María,0,41220,80069,9741,45487,0,176517,0,488
1972,San Esteban de Pravia,0,161600,1,446,3545,0,165592,0,363
1972,Santa Cruz de Tenerife,13269658,187978,1639013,24835,1577277,0,16698761,0,8368
1972,Santander,1545770,1222662,722973,10961,171497,0,3673863,0,2589
1972,Sevilla,1364074,1094843,501928,16771,72420,19488,3069524,0,1646
1972,Tarragona,2687861,2063211,504739,10082,85425,0,5351318,0,2393
1972,Valencia,1502629,1755248,1292668,2398,91516,0,4644459,0,5222
1972,Vigo,576602,861119,266318,187021,268564,199643,2359267,0,2095
1972,Vilagarcía,22589,65419,113936,9312,7812,329931,548999,0,2278
1971,A Coruña,6444776,622205,89406,104010,385227,149,7645773,0,1663
1971,Alicante,511394,275284,682215,6863,38625,0,1514381,0,2202
1971,Almería-Motril,310117,2189017,94859,7920,78635,0,2680548,0,942
1971,Avilés,146742,4452802,2101349,10779,138442,6150,6856264,0,3204
1971,Bahía de Algeciras,8303381,3050,280509,49872,82617,84039,8803468,0,3738
1971,Bahía de Cádiz,0,114440,395084,31651,169102,0,710277,0,1866
1971,Baleares,676495,324845,924631,1574,362808,0,2290353,0,6333
1971,Barcelona,4033990,2154246,3147144,6399,284438,0,9626217,0,9143
1971,Bilbao,2765301,5433409,3220425,2365,332934,1241346,12995780,0,7395
1971,C.A.G.P,513414,1801097,1851631,309746,373111,100900,4949899,0,18875
1971,Cartagena,14997746,569250,258508,1868,336036,43065,16206473,0,2297
1971,Castellón,5785347,153600,240970,7570,124478,85847,6397812,0,936
1971,Ceuta ,539351,8301,212979,2454,597005,0,1360090,0,6205
1971,Ferrol-S. Cibrao  ,67372,381662,178663,8348,45704,75519,757268,0,769
1971,Gijón,1063516,4837836,527066,6925,142481,5666,6583490,0,2955
1971,Huelva,6825063,2761938,150778,44143,167641,15735,9965298,0,1532
1971,Las Palmas,2179281,161594,1702274,237621,2516569,0,6797339,0,9760
1971,Málaga,3783504,370623,270732,17846,123846,0,4566551,0,2191
1971,Marín y Ría de Pontevedra,22367,191140,143039,11026,80975,218425,666972,0,388
1971,Melilla,35770,473723,163410,8373,47917,0,729193,0,1210
1971,Pasaia,1105586,1146833,1188425,94942,213145,0,3748931,0,2757
1971,Puerto Sta. María,0,11124,86857,9163,35127,0,142271,0,295
1971,San Esteban de Pravia,0,205367,0,453,4894,0,210714,0,459
1971,Santa Cruz de Tenerife,13357015,176986,1457402,24933,1547591,0,16563927,0,8062
1971,Santander,1499489,1093546,629715,11803,159982,0,3394535,0,2680
1971,Sevilla,1310084,845155,554175,14355,71566,19488,2814823,0,1754
1971,Tarragona,2644408,1831130,511962,7247,64045,3608,5062400,0,2471
1971,Valencia,1519536,1550440,1285946,1279,82101,0,4439302,0,5062
1971,Vigo,529248,900056,246739,182617,291910,189884,2340454,0,1943
1971,Vilagarcía,18973,53045,93730,8935,4786,254115,433584,0,2254
1970,A Coruña,5972288,664359,84862,96614,365700,549,7184372,0,1599
1970,Alicante,443415,262857,660243,7696,30576,0,1404787,0,2014
1970,Almería-Motril,359209,1000150,92019,6195,42784,0,1500357,0,923
1970,Avilés,80779,3804310,1959854,8486,122940,0,5976369,0,3369
1970,Bahía de Algeciras,7857972,2759,256814,40519,70151,45916,8274131,0,3231
1970,Bahía de Cádiz,0,1758336,474254,36434,153560,55,2422639,0,1815
1970,Baleares,520539,435786,789156,1679,281488,0,2028648,0,5899
1970,Barcelona,3223813,3666851,2920060,6761,269882,0,10087367,0,8496
1970,Bilbao,2224595,4023561,3317045,3595,310722,1146396,11025914,0,6932
1970,C.A.G.P,511508,2169121,1894558,289431,323543,102718,5290879,0,15745
1970,Cartagena,14940856,445534,318639,2061,297345,34983,16039418,0,2451
1970,Castellón,5324823,319066,232950,10645,57904,45101,5990489,0,951
1970,Ceuta ,611733,8678,188219,3426,706678,0,1518734,0,6058
1970,Ferrol-S. Cibrao  ,73198,330202,205466,11699,48124,97459,766148,0,832
1970,Gijón,779722,4774858,590621,7162,138238,253,6290854,0,2821
1970,Huelva,5463671,2963873,167580,45044,162610,64175,8866953,0,1455
1970,Las Palmas,3035863,185938,1493169,235042,3551116,0,8501128,0,10109
1970,Málaga,3305070,317628,264821,16556,112927,0,4017002,0,2156
1970,Marín y Ría de Pontevedra,25613,144000,125876,12756,93665,229406,631316,0,382
1970,Melilla,38731,828026,175170,8952,50022,0,1100901,0,1276
1970,Pasaia,996385,1225004,1014236,101329,211724,17792,3566470,0,2409
1970,Puerto Sta. María,0,2050,83320,7638,27952,0,120960,0,220
1970,San Esteban de Pravia,0,262684,202,495,5858,0,269239,0,542
1970,Santa Cruz de Tenerife,12862560,127235,1353774,30679,1590391,0,15964639,0,7114
1970,Santander,1341763,1110304,711237,12078,164561,0,3339943,0,2653
1970,Sevilla,1190327,697235,607193,12844,54810,19488,2581897,0,1717
1970,Tarragona,2192242,1618048,581164,6638,43272,6129,4447493,0,2282
1970,Valencia,1418819,1441078,1165225,981,76842,0,4102945,0,4628
1970,Vigo,522667,999961,259915,188630,287880,168509,2427562,0,1964
1970,Vilagarcía,22282,58026,104871,6848,3086,152373,347486,0,2426
1969,A Coruña,4592815,575354,110043,102564,351908,949,5733633,0,1513
1969,Alicante,366427,345728,695018,9212,36700,0,1453085,0,1944
1969,Almería-Motril,291006,2221338,83000,5879,52744,0,2653967,0,928
1969,Avilés,22902,4602057,1478430,9391,116505,0,6229285,0,3141
1969,Bahía de Algeciras,7098232,3486,196774,44477,76586,23628,7443183,0,3359
1969,Bahía de Cádiz,0,107461,402428,38116,177135,562,725702,0,1901
1969,Baleares,448878,265646,787190,1691,259132,0,1762537,0,5245
1969,Barcelona,3283950,2078550,2915396,5350,305230,0,8588476,0,7932
1969,Bilbao,1785045,5035300,2855517,7028,311842,1488928,11483660,0,7239
1969,C.A.G.P,327140,1934070,1515316,266825,288322,94424,4426097,0,15055
1969,Cartagena,11668071,672521,365865,1881,279778,25946,13014062,0,2646
1969,Castellón,5313890,176174,221744,9059,53682,43539,5818088,0,900
1969,Ceuta ,481637,9032,166184,3327,544121,0,1204301,0,5461
1969,Ferrol-S. Cibrao  ,63435,262282,158252,8788,39147,32499,564403,0,826
1969,Gijón,688216,3367085,469973,6206,88121,0,4619601,0,3215
1969,Huelva,4510178,2830541,123284,51484,154744,2152,7672383,0,1277
1969,Las Palmas,2810272,191343,1784423,267185,3412818,0,8466041,0,10127
1969,Málaga,2868112,465558,315568,14603,127624,0,3791465,0,2393
1969,Marín y Ría de Pontevedra,25196,136379,129403,11845,92615,280454,675892,0,418
1969,Melilla,39735,887999,196292,7876,44197,0,1176099,0,1371
1969,Pasaia,890076,1310264,1193269,105278,187308,0,3686195,0,2925
1969,Puerto Sta. María,0,50526,68843,7836,26393,0,153598,0,323
1969,San Esteban de Pravia,0,305604,0,443,7839,0,313886,0,589
1969,Santa Cruz de Tenerife,14741877,163393,1640519,15062,1678835,0,18239686,0,7100
1969,Santander,1215178,1194575,526094,9658,147058,0,3092563,0,2526
1969,Sevilla,1132194,766796,759617,13085,57820,19488,2749000,0,1871
1969,Tarragona,2143643,1659913,581025,4447,41040,128612,4558680,0,2546
1969,Valencia,1222907,1465156,1223096,838,66924,0,3978921,0,4461
1969,Vigo,463181,820608,264163,182386,303859,146345,2180542,0,2022
1969,Vilagarcía,12158,57825,95198,5518,1326,89466,261491,0,2872
1968,A Coruña,4489247,554886,93512,105270,320594,1362,5564871,0,1523
1968,Alicante,358894,261049,548269,10232,39056,0,1217500,0,1333
1968,Almería-Motril,237281,2060649,77979,5691,40797,0,2422397,0,826
1968,Avilés,15974,4126963,1436960,9809,72995,44,5662745,0,3107
1968,Bahía de Algeciras,6599420,1330,144687,42836,76998,4484,6869755,0,4647
1968,Bahía de Cádiz,0,87552,319253,38767,198858,706,645136,0,1815
1968,Baleares,351933,289489,589045,1504,186842,0,1418813,0,4695
1968,Barcelona,2844713,2136652,2848590,4803,418274,0,8253032,0,7621
1968,Bilbao,1566348,4547698,2484421,5726,267347,1362736,10234276,0,7846
1968,C.A.G.P,293458,2107223,1453889,291398,284076,99954,4529998,0,14484
1968,Cartagena,11217251,643383,249384,2221,272672,32997,12417908,0,2562
1968,Castellón,5346448,136838,138789,9813,24682,0,5656570,0,707
1968,Ceuta ,488871,15022,144179,3815,568321,0,1220208,0,5739
1968,Ferrol-S. Cibrao  ,64006,300613,106365,17258,54787,28304,571333,0,743
1968,Gijón,562870,2909651,337938,5855,78126,0,3894440,0,3727
1968,Huelva,3629803,2574779,104192,51819,178335,29254,6568182,0,1286
1968,Las Palmas,2916944,144559,1660420,239781,3503945,0,8465649,0,10212
1968,Málaga,2959488,327970,351485,16151,128742,0,3783836,0,2315
1968,Marín y Ría de Pontevedra,0,148878,121012,13303,95638,295784,674615,0,455
1968,Melilla,29733,745300,167897,8358,33008,0,984296,0,1268
1968,Pasaia,829098,1278438,1029602,106523,182001,1122,3426784,0,3055
1968,Puerto Sta. María,0,40451,56307,9131,23960,866,130715,0,242
1968,San Esteban de Pravia,0,386132,0,485,8128,0,394745,0,771
1968,Santa Cruz de Tenerife,13678917,226717,1244826,16100,1395644,0,16562204,0,6834
1968,Santander,1317921,980114,542390,7626,149426,0,2997477,0,2593
1968,Sevilla,891326,856590,709282,9794,64243,25723,2556958,0,1740
1968,Tarragona,2452902,1493104,575770,3575,48151,279180,4852682,0,2597
1968,Valencia,982909,1432472,1162488,845,60836,0,3639550,0,4375
1968,Vigo,403919,607345,213956,173458,289909,150576,1839163,0,1263
1968,Vilagarcía,12024,41907,95832,6215,850,87804,244632,0,3292
1967,A Coruña,4081757,457746,134231,95534,258462,3118,5030848,0,1554
1967,Alicante,328139,295221,556936,9596,39836,0,1229728,0,2026
1967,Almería-Motril,159660,1336573,100629,5040,34314,0,1636216,0,740
1967,Avilés,6195,3781375,1351518,5551,52319,0,5196958,0,2826
1967,Bahía de Algeciras,1249408,832,147362,48873,178052,0,1624527,0,4351
1967,Bahía de Cádiz,0,67062,336813,39242,197274,1288,641679,0,1980
1967,Baleares,366483,290374,594867,1580,109621,0,1362925,0,4569
1967,Barcelona,2788549,1988963,2184478,4872,264774,0,7231636,0,7677
1967,Bilbao,1202307,3702157,2086204,3515,306691,1200021,8500895,0,6393
1967,C.A.G.P,357621,2284613,1445633,300660,257982,37284,4683793,0,16166
1967,Cartagena,10304203,776811,354231,1751,285775,24565,11747336,0,2749
1967,Castellón,3992616,148632,175252,7022,30806,0,4354328,0,707
1967,Ceuta ,698518,14826,127623,4499,815089,0,1660555,0,6469
1967,Ferrol-S. Cibrao  ,55749,198935,112587,16408,43361,25672,452712,0,784
1967,Gijón,490240,2510250,312571,5704,75346,0,3394111,0,3841
1967,Huelva,2288025,2072043,62426,54099,176479,3761,4656833,0,1062
1967,Las Palmas,2690051,166424,1414009,233468,3342094,0,7846046,0,9004
1967,Málaga,2547523,435137,349814,17601,130318,0,3480393,0,2548
1967,Marín y Ría de Pontevedra,28488,119399,108578,11396,95929,285339,649129,0,476
1967,Melilla,31690,1009126,143378,6240,36120,0,1226554,0,1261
1967,Pasaia,788312,1390608,601390,107964,155464,6518,3050256,0,2974
1967,Puerto Sta. María,0,83689,40978,9456,30260,1477,165860,0,266
1967,San Esteban de Pravia,0,560966,0,794,10892,0,572652,0,884
1967,Santa Cruz de Tenerife,12955970,280901,1279636,16557,1507870,0,16040934,0,6507
1967,Santander,1148173,1048450,469599,7590,132561,0,2806373,0,2521
1967,Sevilla,785655,993469,651312,2676,57297,28599,2519008,0,1884
1967,Tarragona,2100268,1314151,545359,3490,42871,180527,4186666,0,2323
1967,Valencia,801974,1363363,1154823,918,62255,0,3383333,0,4327
1967,Vigo,379170,203377,213710,152395,300893,188940,1438485,0,1734
1967,Vilagarcía,6612,29950,85847,2053,0,85001,209463,0,2687
1966,A Coruña,4218362,424480,117949,85974,242030,2989,5091784,0,1688
1966,Alicante,206418,307456,536552,9254,42452,0,1102132,0,1971
1966,Almería-Motril,170315,1083912,115320,5477,40662,0,1415686,0,849
1966,Avilés,3062,2729104,1039797,6556,42117,53,3820689,0,2690
1966,Bahía de Algeciras,299308,2888,186835,50440,87964,0,627435,0,4039
1966,Bahía de Cádiz,0,97077,299738,43624,217664,1639,659742,0,1848
1966,Baleares,345746,351730,617212,2499,94361,0,1411548,0,4305
1966,Barcelona,2402000,2093000,2465039,6985,212283,0,7179307,0,7491
1966,Bilbao,1082102,3811818,2241839,4365,264126,518454,7922704,0,6504
1966,C.A.G.P,140963,2396148,1412136,286375,265833,25013,4526468,0,13298
1966,Cartagena,10132348,788828,291735,2091,256734,53386,11525122,0,2677
1966,Castellón,148053,95843,187304,6118,13688,0,451006,0,522
1966,Ceuta ,779020,18609,137705,4153,888950,0,1828437,0,6461
1966,Ferrol-S. Cibrao  ,49074,158984,164947,16739,42101,26596,458441,0,888
1966,Gijón,377712,2527884,298381,7742,86278,0,3297997,0,4110
1966,Huelva,344615,2130823,107816,51528,196168,16047,2846997,0,951
1966,Las Palmas,2101982,187184,1255904,116481,2479573,0,6141124,0,7818
1966,Málaga,2269287,465597,255407,16743,97862,0,3104896,0,2348
1966,Marín y Ría de Pontevedra,23972,91078,106969,11397,85900,296076,615392,0,479
1966,Melilla,27350,899745,155542,7914,19495,0,1110046,0,1236
1966,Pasaia,573097,844815,1051629,91360,170290,0,2731191,0,3007
1966,Puerto Sta. María,0,138654,45083,9264,30846,1660,225507,0,384
1966,San Esteban de Pravia,0,516228,1460,1237,11044,0,529969,0,910
1966,Santa Cruz de Tenerife,11513095,267102,1100815,19667,1234775,0,14135454,0,6019
1966,Santander,833696,1053948,379434,10863,126081,0,2404022,0,2448
1966,Sevilla,776058,1123728,498168,1446,65477,29756,2494633,0,1859
1966,Tarragona,1614595,1364370,424534,2700,47905,42579,3496683,0,2175
1966,Valencia,732097,1238902,1170722,989,65474,0,3208184,0,4274
1966,Vigo,323094,182178,211948,136178,313940,108657,1275995,0,1631
1966,Vilagarcía,4898,29184,77518,3680,0,85233,200513,0,389
1965,A Coruña,3592453,501365,182723,87942,267696,2390,4634569,0,1691
1965,Alicante,190878,365646,718584,9074,44564,0,1328746,0,2047
1965,Almería-Motril,175875,1250199,149997,7703,14256,0,1598030,0,1008
1965,Avilés,3998,2928322,1026012,6780,37633,24755,4027500,0,2778
1965,Bahía de Algeciras,290802,2352,170414,51817,211195,0,726580,0,4232
1965,Bahía de Cádiz,0,71446,256970,46878,219449,4110,598853,0,1783
1965,Baleares,229713,289042,568037,2358,86892,0,1176042,0,4094
1965,Barcelona,2129769,2198379,2378633,5969,251284,0,6964034,0,7295
1965,Bilbao,905512,3740755,2078429,4642,231946,690088,7651372,0,6934
1965,C.A.G.P,95608,2367460,1678472,313016,228706,28257,4711519,0,13834
1965,Cartagena,9342295,533231,478957,2731,315665,0,10672879,0,2625
1965,Castellón,64992,91184,96252,6209,10718,0,269355,0,395
1965,Ceuta ,785251,15878,126756,3566,943443,0,1874894,0,6331
1965,Ferrol-S. Cibrao  ,49774,308885,166110,14606,36340,37593,613308,0,877
1965,Gijón,303263,2541837,421494,7056,107711,0,3381361,0,4831
1965,Huelva,569235,2329231,84685,44461,218636,21292,3267540,0,1027
1965,Las Palmas,1876616,176587,1151894,238161,2413662,0,5856920,0,7534
1965,Málaga,897140,503051,361260,19559,95117,0,1876127,0,2351
1965,Marín y Ría de Pontevedra,2375,86122,123930,12354,60364,161501,446646,0,512
1965,Melilla,23114,995425,128023,8137,14087,0,1168786,0,1263
1965,Pasaia,453501,838683,1073893,80809,161854,0,2608740,0,3025
1965,Puerto Sta. María,0,121119,42906,7858,27462,4463,203808,0,418
1965,San Esteban de Pravia,0,726245,2563,841,22295,0,751944,0,1131
1965,Santa Cruz de Tenerife,11034989,330509,1149842,23934,1252183,0,13791457,0,6795
1965,Santander,764255,1068759,526545,11573,115519,30260,2516911,0,2793
1965,Sevilla,677759,1132458,534975,981,66748,27756,2440677,0,1905
1965,Tarragona,695243,1123903,427654,3373,59059,0,2309232,0,2214
1965,Valencia,1004074,1121488,1209633,1233,59535,0,3395963,0,4276
1965,Vigo,289127,104762,264795,138158,353571,85864,1236277,0,1661
1965,Vilagarcía,2153,35252,110528,2262,0,80694,230889,0,486
1964,A Coruña,2713338,780473,179352,85120,279161,3443,4040887,0,1673
1964,Alicante,137166,452887,478900,9465,40836,0,1119254,0,1840
1964,Almería-Motril,161851,930703,87410,8284,10272,0,1198520,0,944
1964,Avilés,4956,2526804,938952,10046,55963,1874,3538595,0,3147
1964,Bahía de Algeciras,174760,2535,132549,40960,66445,0,417249,0,4001
1964,Bahía de Cádiz,0,69867,287166,41158,239125,4857,642173,0,1838
1964,Baleares,197991,331241,511093,2236,87284,0,1129845,0,3617
1964,Barcelona,1511450,1840358,2312921,3956,230634,0,5899319,0,6539
1964,Bilbao,713695,3473907,1423607,2958,162715,773065,6549947,0,6525
1964,C.A.G.P,68058,2509316,1442594,278060,175639,34973,4508640,0,13980
1964,Cartagena,9994615,674490,330894,1790,367455,0,11369244,0,2669
1964,Castellón,0,89790,66065,10052,10150,0,176057,0,392
1964,Ceuta ,815453,19500,121364,3549,1001747,0,1961613,0,6163
1964,Ferrol-S. Cibrao  ,12131,255487,160990,16126,19374,31327,495435,0,733
1964,Gijón,243535,2501366,420327,9071,98257,0,3272556,0,5036
1964,Huelva,399254,2347760,59417,40229,206661,22204,3075525,0,952
1964,Las Palmas,2008587,206557,1085921,178298,2396494,0,5875857,0,7695
1964,Málaga,274138,406221,473960,19738,79125,0,1253182,0,2161
1964,Marín y Ría de Pontevedra,0,91260,98412,16152,62687,66841,335352,0,493
1964,Melilla,23102,1079115,121500,7014,16148,0,1246879,0,1246
1964,Pasaia,407892,877725,785521,76408,130041,0,2277587,0,2838
1964,Puerto Sta. María,0,87200,52855,6981,33807,4857,185700,0,410
1964,San Esteban de Pravia,0,852933,4666,1183,26004,0,884786,0,1317
1964,Santa Cruz de Tenerife,9307500,317932,1132013,22759,1210367,0,11990571,0,6603
1964,Santander,644018,1149220,439034,9846,110355,0,2352473,0,2720
1964,Sevilla,556832,1104687,473014,1108,39104,50184,2224929,0,1912
1964,Tarragona,554080,804959,310415,3546,41029,0,1714029,0,1847
1964,Valencia,960274,971405,1025793,1274,60399,0,3019145,0,3887
1964,Vigo,282069,326472,236527,114697,394896,98546,1453207,0,1612
1964,Vilagarcía,0,27814,123537,800,0,50148,202299,0,528
1963,A Coruña,214904,516587,162740,74088,319120,3598,1291037,0,1451
1963,Alicante,143438,538203,484359,9366,42705,0,1218071,0,1859
1963,Almería-Motril,154720,776230,94917,8455,6828,0,1041150,0,861
1963,Avilés,4461,2571148,719025,8066,66294,238,3369232,0,3137
1963,Bahía de Algeciras,9565,4317,111706,46435,69451,0,241474,0,5122
1963,Bahía de Cádiz,0,112663,273277,42323,240456,2218,670937,0,1891
1963,Baleares,212274,378323,550800,2405,139214,0,1283016,0,3490
1963,Barcelona,1371866,2844300,2272959,3251,233338,0,6725714,0,6308
1963,Bilbao,568366,2280536,1164338,2761,185682,1147775,5349458,0,6123
1963,C.A.G.P,80206,2381056,1323626,239087,163763,96353,4284091,0,12275
1963,Cartagena,10917215,637045,433035,1772,350084,0,12339151,0,2490
1963,Castellón,0,57107,64751,14836,8090,0,144784,0,296
1963,Ceuta ,873945,20446,129503,3835,1022006,0,2049735,0,6324
1963,Ferrol-S. Cibrao  ,0,176554,151961,17820,13660,49118,409113,0,655
1963,Gijón,188785,2719799,462819,7839,177591,0,3556833,0,5084
1963,Huelva,257083,2001406,130639,36809,118176,20903,2565016,0,1016
1963,Las Palmas,1959002,216025,1020146,104532,2348411,0,5648116,0,7480
1963,Málaga,271997,412775,429620,20296,79943,0,1214631,0,2164
1963,Marín y Ría de Pontevedra,0,81325,86094,10374,54736,38125,270654,0,441
1963,Melilla,24769,856755,107394,7106,13854,0,1009878,0,1142
1963,Pasaia,360403,811743,653439,72005,133195,0,2030785,0,2883
1963,Puerto Sta. María,0,62423,36198,6015,32868,2372,139876,0,411
1963,San Esteban de Pravia,0,982178,7405,14557,35687,0,1039827,0,1617
1963,Santa Cruz de Tenerife,8601983,268426,991870,17643,1299437,0,11179359,0,6399
1963,Santander,503505,971524,425166,7107,96656,0,2003958,0,2590
1963,Sevilla,510182,953571,542465,1278,32445,55131,2095072,0,1865
1963,Tarragona,527206,792263,359314,3663,47251,0,1729697,0,1726
1963,Valencia,844410,1024662,1001033,1035,58659,0,2929799,0,3589
1963,Vigo,232497,318184,253798,97364,388969,33199,1324011,0,1614
1963,Vilagarcía,0,25700,118258,21,0,24539,168518,0,534
1962,A Coruña,210180,505071,159106,71917,246628,6463,1199365,0,1587
1962,Alicante,148633,520412,463558,5932,31,0,1138566,0,1952
1962,Almería-Motril,97697,905382,83351,9631,2016,0,1098077,0,988
1962,Avilés,5343,3018542,718288,5711,72515,265,3820664,0,3464
1962,Bahía de Algeciras,17551,4185,94715,49277,62115,0,227843,0,5300
1962,Bahía de Cádiz,0,123129,272422,39730,228190,10572,674043,0,1950
1962,Baleares,0,282349,356527,2431,139689,0,780996,0,3343
1962,Barcelona,1096792,1603781,1707422,2902,207969,0,4618866,0,5932
1962,Bilbao,564108,3567099,1221978,2723,187757,897943,6441608,0,6384
1962,C.A.G.P,38501,2612697,1419854,250202,212419,90932,4624605,0,17017
1962,Cartagena,10016975,482061,355642,1012,374875,0,11230565,0,2764
1962,Castellón,0,61546,46754,10416,4292,0,123008,0,302
1962,Ceuta ,730604,41471,111976,3741,825786,0,1713578,0,5904
1962,Ferrol-S. Cibrao  ,0,132232,149639,13636,13987,39395,348889,0,667
1962,Gijón,153236,2834780,527709,8400,143590,0,3667715,0,5099
1962,Huelva,221872,2146780,126126,40109,140668,27385,2702940,0,981
1962,Las Palmas,1778400,194793,1085484,164514,2367625,0,5590816,0,12100
1962,Málaga,185651,414488,425008,21222,78622,0,1124991,0,2230
1962,Marín y Ría de Pontevedra,0,87192,81529,13109,70336,3159,255325,0,583
1962,Melilla,24961,1150911,97847,7585,17007,0,1298311,0,1157
1962,Pasaia,305430,819221,595359,69041,105902,0,1894953,0,2696
1962,Puerto Sta. María,0,1020915,42317,6201,30448,2861,1102742,0,381
1962,San Esteban de Pravia,0,65195,9384,8326,37119,0,120024,0,1842
1962,Santa Cruz de Tenerife,6770016,243513,1105407,14018,1265376,0,9398330,0,6280
1962,Santander,428350,904852,473905,6930,91432,0,1905469,0,2666
1962,Sevilla,455143,976042,578114,2192,94622,83437,2189550,0,1955
1962,Tarragona,408872,543617,307397,2946,36701,0,1299533,0,1696
1962,Valencia,617613,911795,883771,1040,62035,0,2476254,0,3588
1962,Vigo,283315,445751,256634,85722,366465,30949,1468836,0,1667
1962,Vilagarcía,0,27594,134072,25,0,22824,184515,0,683
